id,code,name
5625,VZF,"Afognak Straits, AK: Afognak Straits Airport"
5626,VZG,"Moffet Bay, AK: Moffet Bay Airport"
5627,VZH,"Mineola, TX: Mineola Wisener Field"
5628,VZI,"Brundidge, AL: Brundidge Municipal"
5629,VZJ,"Payette, ID: Payette Municipal"
5630,VZK,"International Seafoods, AK: International Seafoods Airport"
5631,VZL,"Los Alamitos, CA: Los Alamitos AAF"
5632,VZM,"Jensens Strip, AK: Jensens Strip Airport"
5633,VZN,"Wildman Creek, AK: Wildman Creek Airport"
5634,VZO,"Stepovak, AK: Stepovak Airport"
5635,VZQ,"Puale Bay, AK: Puale Bay Airport"
5636,VZR,"Katmai Bay, AK: Katmai Bay Airport"
5637,VZS,"Kashvik Bay, AK: Kashvik Bay Airport"
5638,VZT,"Cinder Mountain, AK: Cinder Mountain Airport"
5639,VZU,"Hagemeister Island, AK: Hagemeister Island Airport"
5640,VZV,"Cape Peirce, AK: Cape Peirce Airport"
5641,VZW,"Cape Greig, AK: Cape Greig Airport"
5642,VZX,"Kasba Lake, Canada: Kasba Lake Airport"
5643,VZY,"Katmai Lodge, AK: Katmai Lodge Airport"
5644,VZZ,"South St. Paul, MN: South St. Paul Municipal-Richard E. Fleming Field"
5645,WA2,"Mansfield, WA: Mansfield Airport"
5646,WA3,"Burlington, WA: Bayview Farms"
5647,WA4,"Medical Lake, WA: Isaacson"
5648,WA5,"Winthrop, WA: Methow Valley State"
5649,WA6,"Stehekin, WA: Stehekin Seaplane Landing"
5650,WA7,"Chelan, WA: Chelan Seaplane Landing"
5651,WA8,"Eastsound, WA: Waldronaire"
5652,WA9,"Brewster, WA: Anderson Field"
5653,WAA,"Wales, AK: Wales Airport"
5654,WAB,"Wabag, Papua New Guinea: Wabag Airport"
5655,WAD,"Andriamena, Madagascar: Andriamena Airport"
5656,WAG,"Wanganui, New Zealand: Wanganui Airport"
5657,WAL,"Chincoteague, VA: Wallops Flight Facility"
5658,WAR,"Warsaw, IN: Warsaw Municipal"
5659,WAS,"Washington, DC: Washington DC Metropolitan Area"
5660,WAT,"Waterford, Ireland: Waterford Airport"
5661,WAV,"Wave Hill, Australia: Wave Hill Old"
5662,WAW,"Warsaw, Poland: Warsaw Chopin"
5663,WAX,"Warroad, MN: Warroad International Memorial"
5664,WBA,"Wahai, Indonesia: Wahai Airport"
5665,WBB,"Stebbins, AK: Stebbins Airport"
5666,WBH,"Commerce/Montebello, CA: Commerce/Montebello Heliport"
5667,WBM,"Wapenamanda, Papua New Guinea: Wapenamanda Airport"
5668,WBN,"Woburn, MA: Woburn Airport"
5669,WBQ,"Beaver, AK: Beaver Airport"
5670,WBR,"Big Rapids, MI: Roben-Hood"
5671,WBS,"Bennettsville, SC: Bennettsville Airport"
5672,WBY,"Downtown, CA: Downtown Airport"
5673,WCA,"Castro, Chile: Gamboa"
5674,WCL,"Whalers Cove Lodge, AK: Whalers Cove Lodge Airport"
5675,WCR,"Chandalar, AK: Chandalar Lake"
5676,WDB,"Wide Bay, AK: Wide Bay Airport"
5677,WDG,"Enid, OK: Enid Woodring Regional"
5678,WDH,"Windhoek, Namibia: Hosea Kutako International"
5679,WDR,"Winder, GA: Barrow County"
5680,WEH,"Dashuipo, China: Dashuipo Airport"
5681,WEI,"Weipa, Australia: Weipa Airport"
5682,WEL,"Welkom, South Africa: Welkom Airport"
5683,WFB,"Ketchikan, AK: Ketchikan Waterfront Seaplane Base"
5684,WFD,"Woodford, United Kingdom: Manchester Woodford"
5685,WFK,"Frenchville, ME: Northern Aroostook Regional"
5686,WGA,"Wagga Wagga, Australia: Wagga Wagga Airport"
5687,WGE,"Walgett, Australia: Walgett Airport"
5688,WGG,"Bahia Tortugas, Mexico: Bahia Tortugas Airport"
5689,WGL,"Isle Baltra, Ecuador: Isle Baltra Off-Line Point"
5690,WGO,"Winchester, VA: Winchester Regional"
5691,WGP,"Waingapu, Indonesia: Mau Hau"
5692,WHD,"Hyder, AK: Hyder Seaplane Base"
5693,WHK,"Whakatane, New Zealand: Whakatane Airport"
5694,WHO,"Franz Josef, New Zealand: Franz Josef Airport"
5695,WHR,"Eagle, CO: Vail/Avon"
5696,WHT,"Wharton, TX: Wharton Regional"
5697,WI1,"Black River Falls, WI: Black River Falls Area"
5698,WI2,"Phillips, WI: Price County"
5699,WIB,"Wilbur, WA: Wilbur Airport"
5700,WIC,"Wick, United Kingdom: Wick Airport"
5701,WIL,"Nairobi, Kenya: Nairobi/Wilson"
5702,WIN,"Winton, Australia: Winton Airport"
5703,WJA,"Woja, Marshall Islands: Woja Airport"
5704,WJF,"Lancaster, CA: General William J. Fox Airfield"
5705,WKA,"Wanaka, New Zealand: Wanaka Airport"
5706,WKJ,"Wakkanai, Japan: Wakkanai Airport"
5707,WKK,"Aleknagik, AK: Aleknagik New"
5708,WKL,"Waikoloa Village, HI: Waikoloa Heliport"
5709,WKM,"Wankie, Rhodesia: Wankie Town"
5710,WKN,"Wakunai, Papua New Guinea: Wakunai Airport"
5711,WKR,"Walker''s Cay, The Bahamas: Walker''s"
5712,WKV,"Philadelphia, PA: Penns Landing Seaplane Base"
5713,WLB,"Labouchere Bay, AK: Labouchere Bay Airport"
5714,WLD,"Winfield, KS: Strother Field"
5715,WLG,"Wellington, New Zealand: Wellington International"
5716,WLH,"Walaha, Vanuatu: Walaha Airport"
5717,WLK,"Selawik, AK: Selawik Airport"
5718,WLM,"Waltham, MA: Waltham Hospital Heliport"
5719,WLR,"Loring, AK: Loring Airport"
5720,WLS,"Wallis Island, Wallis and Futuna: Wallis Hihifo"
5721,WLW,"Willows, CA: Willows Glenn County"
5722,WMB,"Warrnambool, Australia: Warrnambool Airport"
5723,WMC,"Winnemucca, NV: Winnemucca Municipal"
5724,WMH,"Mountain Home, AR: Baxter County"
5725,WMK,"Meyers Chuck, AK: Meyers Chuck Seaplane Base"
5726,WMO,"White Mountain, AK: White Mountain Airport"
5727,WMR,"Mananara, Madagascar: Avaratra"
5728,WNA,"Napakiak, AK: Napakiak Airport"
5729,WNC,"Tuxekan Island, AK: Naukati Bay Seaplane Base"
5730,WNN,"Wunnumin Lake, Canada: Wunnumin Lake Airport"
5731,WNP,"Naga, Philippines: Naga Airport"
5732,WNR,"Windorah, Australia: Windorah Airport"
5733,WNS,"Nawab Shah, Pakistan: Nawabshah"
5734,WNY,"Burnie, Australia: Wynyard"
5735,WNZ,"Wenzhou, China: Longwan"
5736,WOD,"Wood River, AK: Wood River Airport"
5737,WOW,"Willow, AK: Willow Airport"
5738,WPM,"Wipim, Papua New Guinea: Wipim Airport"
5739,WPO,"Paonia, CO: North Fork Valley"
5740,WPU,"Puerto Williams, Chile: Guardiamarina Zanartu"
5741,WQA,"Ovid, NY: Ovid Airport"
5742,WQB,"Mandan, ND: Mandan Municipal"
5743,WQC,"Hamilton, MT: Ravalli County"
5744,WQD,"Tulelake, CA: Tulelake Municipal"
5745,WQE,"Dinsmore, CA: Dinsmore Airport"
5746,WQF,"Rigby, ID: Rigby Airport"
5747,WQG,"Hesperia, CA: Hesperia Airport"
5748,WQH,"Dorris, CA: Butte Valley"
5749,WQI,"Connell, WA: Connell City"
5750,WQJ,"Peard Bay, AK: Peard Bay Airport"
5751,WQK,"Townsend, MT: Townsend Airport"
5752,WQL,"Bluff, AK: Bluff Airport"
5753,WQM,"Lake Charles, LA: Chennault Industrial Airpark"
5754,WQN,"Campbellsville, KY: Taylor County"
5755,WQO,"Rosamond, CA: Rosamond Skypark"
5756,WQP,"Oceano, CA: Oceano County"
5757,WQQ,"Fairburn, SD: Custer State Park"
5758,WQR,"Naknek, AK: Tibbetts"
5759,WQS,"Poplar, MT: Poplar Municipal"
5760,WQT,"Bridger, MT: Bridger Municipal"
5761,WQU,"Portales, NM: Portales Municipal"
5762,WQW,"David River, AK: David River Airport"
5763,WQX,"Kiavak, AK: Kiavak Airport"
5764,WQY,"Port Wakefield, AK: Port Wakefield Airport"
5765,WQZ,"Chignik Lake, AK: Chignik Lake Airport"
5766,WRB,"Macon, GA: Robins AFB"
5767,WRE,"Whangarei, New Zealand: Whangarei Airport"
5768,WRG,"Wrangell, AK: Wrangell Airport"
5769,WRI,"Fort Dix, NJ: McGuire Field"
5770,WRL,"Worland, WY: Worland Municipal"
5771,WRO,"Wroclaw, Poland: Strachowice"
5772,WSB,"Steamboat Bay, AK: Steamboat Bay Airport"
5773,WSG,"Washington, PA: Washington County"
5774,WSH,"Shirley, NY: Brookhaven"
5775,WSI,"Wasilla, AK: Wasilla Airport"
5776,WSJ,"San Juan, AK: San Juan Airport"
5777,WSM,"Wiseman, AK: Wiseman Airport"
5778,WSN,"South Naknek, AK: South Naknek 2"
5779,WSP,"Waspam, Nicaragua: Waspam Airport"
5780,WST,"Westerly, RI: Westerly State"
5781,WSX,"Westsound, WA: Westsound Airport"
5782,WSY,"Shute Harbour/Whitsunday, Australia: Whitsunday Airstrip"
5783,WSZ,"Westport, New Zealand: Westport Airport"
5784,WTC,"New York, NY: World Trade Center Heliport"
5785,WTD,"West End, The Bahamas: West End Airport"
5786,WTK,"Noatak, AK: Noatak Airport"
5787,WTL,"Tuntutuliak, AK: Tuntutuliak Airport"
5788,WTN,"Waddington, United Kingdom: RAF Waddington"
5789,WTR,"Whiteriver, AZ: Whiteriver Airport"
5790,WTS,"Tsiroanomandidy, Madagascar: Tsiroanomandidy Airport"
5791,WTT,"Whittier, AK: Whittier Airport"
5792,WUG,"Wau, Papua New Guinea: Wau Airport"
5793,WUH,"Wuhan, China: Tianhe"
5794,WUJ,"Duchesne, UT: Duchesne Municipal"
5795,WUQ,"Ocean Shores, WA: Avco"
5796,WUU,"Wau, South Sudan: Wau Airport"
5797,WUX,"Wuxi, China: Wuxi Shuofang"
5798,WV1,"Charleston, WV: Mcs-Pad Heliport"
5799,WV2,"Logan, WV: Logan County"
5800,WVA,"Falls Church, VA: Washington-Virginia"
5801,WVB,"Walvis Bay, Namibia: Walvis Bay Airport"
5802,WVI,"Watsonville, CA: Watsonville Municipal"
5803,WVK,"Manakara, Madagascar: Manakara Airport"
5804,WVL,"Augusta/Waterville, ME: Waterville Robert Lafleur"
5805,WWA,"Wasilla, AK: Wasilla Airport"
5806,WWD,"Cape May, NJ: Cape May County"
5807,WWK,"Wewak, Papua New Guinea: Wewak International"
5808,WWP,"Whale Pass, AK: Whale Pass Airport"
5809,WWR,"Woodward, OK: West Woodward"
5810,WWT,"Newtok, AK: Newtok Airport"
5811,WY1,"Pinedale, WY: Ralph Wenz Field"
5812,WYA,"Whyalla, Australia: Whyalla Airport"
5813,WYB,"Yes Bay, AK: Yes Bay Lodge Seaplane Base"
5814,WYE,"Yengema, Sierra Leone: Yengema Airport"
5815,WYN,"Wyndham, Australia: Wyndham Airport"
5816,WYS,"West Yellowstone, MT: Yellowstone"
5817,WZY,"Nassau, The Bahamas: Nassau Seaplane Base"
5818,XAL,"Alamos, Mexico: Alamos Airport"
5819,XAP,"Chapeco, Brazil: Chapeco Airport"
5820,XBE,"Bearskin Lake, Canada: Bearskin Lake Airport"
5821,XBR,"Brockville, Canada: Tackaberry"
5822,XCH,"Christmas Island, Christmas Island: Christmas Island Airport"
5823,XCL,"Cluff Lake, Canada: Cluff Lake Airport"
5824,XCM,"Chatham Kent, Canada: Chatham-Kent"
5825,XCR,"Chalons-En-Champagne, France: Chalons Vatry"
5826,XES,"Lake Geneva, WI: Americana"
5827,XIC,"Xichang, China: Qingshan"
5828,XIY,"Xi''an, China: Xianyang"
5829,XJD,"Doha, Qatar: Al Udeid Air Base"
5830,XLS,"St. Louis, Senegal: Saint Louis"
5831,XLW,"Lemwerder, Germany: Lemwerder Airport"
5832,XMD,"Madison, SD: Madison Municipal"
5833,XMH,"Manihi, French Polynesia: Manihi Airport"
5834,XMN,"Xiamen, China: Gaoqi"
5835,XMR,"Marmande, France: Marmande Virazeil"
5836,XNA,"Fayetteville, AR: Northwest Arkansas Regional"
5837,XNG,"Quang Ngai, Vietnam: Quang Ngai Airport"
5838,XNN,"Xining, China: Xining Airport"
5839,XPL,"Comayagua, Honduras: Palmerola Air Base"
5840,XQC,"Al Bakr, Iraq: Joint Base Balad"
5841,XQP,"Quepos, Costa Rica: La Managua"
5842,XRH,"Richmond, Australia: Richmond AFB"
5843,XRS,"Reston, VA: Reston Airport"
5844,XRY,"Jerez de la Frontera, Spain: Jerez"
5845,XSC,"South Caicos, Turks and Caicos Islands: South Caicos Airport"
5846,XSD,"Tonopah, NV: Tonopah Test Range"
5847,XSM,"Leonardtown, MD: St. Mary''s County Regional"
5848,XSP,"Seletar, Singapore: Seletar Airport"
5849,XUZ,"Xuzhou, China: Xuzhou Airport"
5850,XWA,"Granite Point, AK: Granite Point Ndb"
5851,XWC,"Yantarni Bay, AK: Yantarni Bay Airport"
5852,XWD,"Emmen, Switzerland: Emmen Airport"
5853,XWE,"Copalis, WA: Copalis State"
5854,XWF,"Jerome, ID: Jerome County"
5855,XWG,"King Khalid Military City, Saudi Arabia: King Khalid Military City Airport"
5856,XWH,"Aztec, NM: Aztec Municipal"
5857,XWJ,"Dexter, ME: Dexter Regional"
5858,XWK,"Port Orchard, WA: Port Orchard Airport"
5859,XWL,"Blackfoot, ID: McCarley Field"
5860,XWM,"Riyadh, Saudi Arabia: Riyadh Military"
5861,XWN,"Jupiter, FL: William P Gwinn"
5862,XWO,"Kimball, NE: Kimball Municipal/Robert E. Arraj Field"
5863,XWP,"Al Kharj, Saudi Arabia: Al Kharj Air Base"
5864,XWQ,"Iwakuni, Japan: Iwakuni MCAS"
5865,XWS,"Oliktok, AK: Oliktok LRRS"
5866,XWT,"Nushagak Bay, AK: Nushagak Bay Airport"
5867,XWU,"Marion, AL: Perry County"
5868,XWW,"Driggs, ID: Teton Peaks"
5869,XWX,"Comayagua, Honduras: Coronel Enrique Soto Cano AB"
5870,XXB,"Woodford, United Kingdom: Woodford Aerodrome"
5871,XXD,"Clarendon, TX: Smiley Johnson Municipal/Bass Field"
5872,XXE,"Lakewood, NJ: Lakewood Airport"
5873,XXG,"Cambridge, MA: Arthur D. Little Heliport"
5874,XXJ,"Doha, Qatar: Al Udeid Air Base"
5875,XXN,"Willits, CA: Ells Field-Willits Municipal"
5876,XXO,"Hurricane, UT: General Dick Stout Field"
5877,XXP,"Lakeport, CA: Lampson Field"
5878,XXR,"Mariposa, CA: Mariposa-Yosemite"
5879,XXS,"Creswell, OR: Hobby Field"
5880,XXT,"Polson, MT: Polson Airport"
5881,XXU,"Ashland, OR: Ashland Municipal-Sumner Parker Field"
5882,XXV,"Decatur, WA: Decatur Shores"
5883,XXW,"Lake City, FL: Lake City Gateway"
5884,XXX,"Mena, AR: Mena Intermountain Municipal"
5885,XXY,"Fortuna, CA: Rohnerville"
5886,XXZ,"Zuni Pueblo, NM: Black Rock"
5887,XYA,"Yandina, Solomon Islands: Yandina Russel Islands"
5888,YAA,"Anahim Lake, Canada: Anahim Lake Airport"
5889,YAC,"Cat Lake, Canada: Cat Lake Airport"
5890,YAF,"Asbestos Hill, Canada: Asbestos"
5891,YAG,"Fort Frances, Canada: Fort Frances Municipal"
5892,YAH,"La Grande 4, Canada: La Grande 4 Airport"
5893,YAK,"Yakutat, AK: Yakutat Airport"
5894,YAM,"Sault Ste. Marie, Canada: Sault Ste. Marie Airport"
5895,YAO,"Yaounde, Cameroon: Yaounde Ville"
5896,YAP,"Yap, Federated States of Micronesia: Yap International"
5897,YAT,"Attawapiskat, Canada: Attawapiskat Airport"
5898,YAU,"Kattiniq, Canada: Kattiniq Donaldson"
5899,YAV,"Miners Bay, Canada: Miners Bay Airport"
5900,YAY,"St. Anthony, Canada: St. Anthony Airport"
5901,YAZ,"Tofino, Canada: Long Beach"
5902,YBA,"Banff, Canada: Banff Airport"
5903,YBB,"Kugaaruk, Canada: Kugaaruk Airport"
5904,YBC,"Baie Comeau, Canada: Baie Comeau Airport"
5905,YBE,"Uranium City, Canada: Uranium City Airport"
5906,YBG,"Saguenay, Canada: Bagotville"
5907,YBJ,"Baie Johan Beetz, Canada: Baie Johan Beetz Airport"
5908,YBK,"Baker Lake, Canada: Baker Lake Airport"
5909,YBL,"Campbell River, Canada: Campbell River Airport"
5910,YBM,"Bronson Creek, Canada: Bronson Creek Airport"
5911,YBQ,"Telegraph Harbour, Canada: Telegraph Harbour Airport"
5912,YBR,"Brandon, Canada: Brandon Municipal"
5913,YBS,"Opapimiskan Lake, Canada: Opapimiskan Lake Airport"
5914,YBT,"Brochet, Canada: Brochet Airport"
5915,YBV,"Berens River, Canada: Berens River Airport"
5916,YBX,"Blanc Sablon, Canada: Blanc Sablon Airport"
5917,YCB,"Cambridge Bay, Canada: Cambridge Bay Airport"
5918,YCC,"Cornwall, Canada: Cornwall Regional"
5919,YCD,"Nanaimo, Canada: Nanaimo Airport"
5920,YCE,"Centralia, Canada: James T. Field Memorial"
5921,YCF,"Cortes Bay, Canada: Cortes Bay Airport"
5922,YCG,"Castlegar/Nelson/Trail, Canada: Castlegar West Kootenay Regional"
5923,YCH,"Miramichi, Canada: Miramichi Airport"
5924,YCJ,"Cape Saint James, Canada: Cape Saint James Airport"
5925,YCK,"Colville Lake, Canada: Colville Lake Tommy Kochon"
5926,YCL,"Charlo, Canada: Charlo Airport"
5927,YCM,"St. Catharines, Canada: Niagara District"
5928,YCN,"Cochrane, Canada: Cochrane Airport"
5929,YCO,"Kugluktuk/Coppermine, Canada: Kugluktuk"
5930,YCR,"Cross Lake, Canada: Cross Lake Airport"
5931,YCS,"Chesterfield Inlet, Canada: Chesterfield Inlet Airport"
5932,YCY,"Clyde River, Canada: Clyde River Airport"
5933,YDA,"Dawson City, Canada: Dawson City Airport"
5934,YDB,"Burwash Landings, Canada: Burwash"
5935,YDF,"Deer Lake, Canada: Deer Lake Airport"
5936,YDL,"Dease Lake, Canada: Dease Lake Airport"
5937,YDN,"Dauphin, Canada: Dauphin Barker"
5938,YDP,"Nain, Canada: Nain Airport"
5939,YDQ,"Dawson Creek, Canada: Dawson Creek Airport"
5940,YDS,"Desolation Sound, Canada: Desolation Sound Marine Park"
5941,YDU,"Kasba Lake, Canada: Kasba Lake Airport"
5942,YEA,"Edmonton, Canada: Edmonton Metropolitan Area"
5943,YEC,"Yecheon, South Korea: Yecheon Airport"
5944,YED,"Edmonton, Canada: Edmonton Namao Heliport"
5945,YEG,"Edmonton, Canada: Edmonton International"
5946,YEK,"Arviat, Canada: Arviat Airport"
5947,YEL,"Elliot Lake, Canada: Elliot Lake Municipal"
5948,YEM,"Manitowaning, Canada: Manitoulin East Municipal"
5949,YEO,"Yeovilton, United Kingdom: Yeovilton Airport"
5950,YER,"Fort Severn, Canada: Fort Severn Airport"
5951,YEU,"Eureka, Canada: Eureka Airport"
5952,YEV,"Inuvik, Canada: Inuvik Airport"
5953,YFB,"Iqaluit, Canada: Iqaluit Airport"
5954,YFC,"Fredericton, Canada: Fredericton International"
5955,YFO,"Flin Flon, Canada: Flin Flon Airport"
5956,YFR,"Fort Resolution, Canada: Fort Resolution Airport"
5957,YFS,"Fort Simpson, Canada: Fort Simpson Airport"
5958,YGA,"Gagnon, Canada: Gagnon Airport"
5959,YGB,"Gillies Bay, Canada: Texada Gillies Bay"
5960,YGE,"Gorge Harbor, Canada: Gorge Harbor Airport"
5961,YGG,"Ganges Harbor, Canada: Ganges Harbor Airport"
5962,YGH,"Fort Good Hope, Canada: Fort Good Hope Ice Strip"
5963,YGJ,"Yonago, Japan: Miho"
5964,YGK,"Kingston, Canada: Kingston Airport"
5965,YGL,"La Grande, Canada: La Grande Riviere"
5966,YGN,"Greenway Sound, Canada: Greenway Sound Airport"
5967,YGP,"Gaspe, Canada: Michel Pouliot"
5968,YGQ,"Geraldton, Canada: Geraldton Greenstone Regional"
5969,YGR,"Iles de la Madeleine, Canada: Iles de la Madeleine Airport"
5970,YGT,"Igloolik, Canada: Igloolik Airport"
5971,YGV,"Havre St. Pierre, Canada: Havre St. Pierre Airport"
5972,YGW,"Kuujjuarapik, Canada: Kuujjuarapik Airport"
5973,YGX,"Gillam, Canada: Gillam Airport"
5974,YGZ,"Grise Fiord, Canada: Grise Fiord Airport"
5975,YHA,"Port Hope Simpson, Canada: Port Hope Simpson Airport"
5976,YHD,"Dryden, Canada: Dryden Regional"
5977,YHF,"Hearst, Canada: Hearst Municipal"
5978,YHH,"Campbell River, Canada: Harbor"
5979,YHI,"Holman Island, Canada: Ulukhaktok Holman"
5980,YHM,"Hamilton, Canada: John C. Munro Hamilton International"
5981,YHN,"Hornepayne, Canada: Hornepayne Municipal"
5982,YHR,"Harrington Harbour, Canada: Harrington Harbour Airport"
5983,YHS,"Sechelt, Canada: Sechelt Airport"
5984,YHT,"Haines Junction, Canada: Haines Junction Airport"
5985,YHU,"Montreal, Canada: St. Hubert"
5986,YHY,"Hay River, Canada: Hay River Merlyn Carter"
5987,YHZ,"Halifax, Canada: Halifax Stanfield International"
5988,YIB,"Atikokan, Canada: Atikokan Municipal"
5989,YIF,"Pakuashipi, Canada: St Augustin"
5990,YIG,"Big Bay Marina, Canada: Big Bay Marina Airport"
5991,YIH,"Yichang, China: Yichang Sanxia"
5992,YIO,"Pond Inlet, Canada: Pond Inlet Airport"
5993,YIP,"Detroit, MI: Willow Run"
5994,YIV,"Island Lake, Canada: Island Lake Airport"
5995,YIW,"Yiwu, China: Yiwu Airport"
5996,YJO,"Johnny Mountain, Canada: Johnny Mountain Airport"
5997,YJT,"Stephenville, Canada: Stephenville Airport"
5998,YKA,"Kamloops, Canada: Kamloops Airport"
5999,YKF,"Kitchener, Canada: Waterloo"
6000,YKG,"Kangirsuk, Canada: Kangirsuk Airport"
6001,YKJ,"Key Lake, Canada: Key Lake Airport"
6002,YKL,"Schefferville, Canada: Schefferville Airport"
6003,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field"
6004,YKN,"Yankton, SD: Chan Gurney Municipal"
6005,YKS,"Yakutsk, Russia: Yakutsk Airport"
6006,YKU,"Fort George, Canada: Ft. George"
6007,YKX,"Kirkland Lake, Canada: Kirkland Lake Airport"
6008,YKZ,"Toronto, Canada: Buttonville Municipal"
6009,YLC,"Kimmirut/Lake Harbour, Canada: Lake Harbour"
6010,YLD,"Chapleau, Canada: Chapleau Airport"
6011,YLH,"Lansdowne House, Canada: Lansdowne House Airport"
6012,YLL,"Lloydminster, Canada: Lloydminster Airport"
6013,YLP,"Mingan, Canada: Mingan Airport"
6014,YLQ,"La Tuque, Canada: La Tuque Airport"
6015,YLR,"Leaf Rapids, Canada: Leaf Rapids Airport"
6016,YLS,"Lebel-sur-Quevillon, Canada: Lebel-sur-Quevillon Airport"
6017,YLT,"Alert, Canada: Alert Airport"
6018,YLW,"Kelowna, Canada: Kelowna Airport"
6019,YMA,"Mayo, Canada: Mayo Airport"
6020,YMB,"Merritt, Canada: Merritt Airport"
6021,YME,"Matane, Canada: Matane Airport"
6022,YMH,"Mary''s Harbour, Canada: Mary''s Harbour Airport"
6023,YML,"Murray Bay, Canada: Charlevoix"
6024,YMM,"Fort McMurray, Canada: Fort McMurray Airport"
6025,YMO,"Moosonee, Canada: Moosonee Airport"
6026,YMP,"Port McNeill, Canada: Port McNeill Airport"
6027,YMQ,"Montreal, Canada: Montreal Metropolitan Area"
6028,YMS,"Yurimaguas, Peru: Moises Benzaquen Rengifo"
6029,YMT,"Chibougamau, Canada: Chapais"
6030,YMV,"Manicouagan, Canada: Manic-5"
6031,YMX,"Montreal, Canada: Montreal International (Mirabel)"
6032,YNA,"Natashquan, Canada: Natashquan Airport"
6033,YNB,"Yenbo, Saudi Arabia: Prince Abdulmohsin Bin Abdulaziz"
6034,YND,"Gatineau, Canada: Gatineau-Ottawa Executive"
6035,YNE,"Norway House, Canada: Norway House Airport"
6036,YNG,"Youngstown/Warren, OH: Youngstown-Warren Regional"
6037,YNH,"Hudson''s Hope, Canada: Hudson''s Hope Airport"
6038,YNJ,"Yanji, China: Yanji Airport"
6039,YNK,"Nootka Sound, Canada: Nootka Sound Airport"
6040,YNL,"Points North Landing, Canada: Points North Landing Airport"
6041,YNM,"Matagami, Canada: Matagami Airport"
6042,YNT,"Yantai, China: Laishan"
6043,YNY,"Yangyang, South Korea: Yangyang International"
6044,YOA,"Ekati, Canada: Ekati Airport"
6045,YOC,"Old Crow, Canada: Old Crow Airport"
6046,YOD,"Cold Lake, Canada: Cold Lake Group/Captain R. W. McNair"
6047,YOG,"Ogoki, Canada: Ogoki Airport"
6048,YOJ,"High Level, Canada: High Level Airport"
6049,YOL,"Yola, Nigeria: Yola Airport"
6050,YOO,"Oshawa, Canada: Oshawa Airport"
6051,YOP,"Rainbow Lake, Canada: Rainbow Lake Airport"
6052,YOW,"Ottawa, Canada: Ottawa Macdonald Cartier International"
6053,YOX,"Rea Point, Canada: Rea Point Airport"
6054,YPA,"Prince Albert, Canada: Prince Albert Glass Field"
6055,YPD,"Parry Sound, Canada: Parry Sound Area Municipal"
6056,YPE,"Peace River, Canada: Peace River Airport"
6057,YPL,"Pickle Lake, Canada: Pickle Lake Airport"
6058,YPN,"Port Menier, Canada: Port Menier Airport"
6059,YPO,"Peawanuck, Canada: Peawanuck Airport"
6060,YPQ,"Peterborough, Canada: Peterborough Airport"
6061,YPR,"Digby Island, Canada: Prince Rupert"
6062,YPS,"Port Hawkesbury, Canada: Port Hawkesbury Airport"
6063,YPW,"Powell River, Canada: Powell River Airport"
6064,YPX,"Povungnituk, Canada: Puvirnituq"
